date,mode_line,ridership,mode
30/6/2025,lrt ampang,212414,LRT
1/7/2025,lrt ampang,222150,LRT
2/7/2025,lrt ampang,223299,LRT
3/7/2025,lrt ampang,222007,LRT
4/7/2025,lrt ampang,222107,LRT
5/7/2025,lrt ampang,149693,LRT
6/7/2025,lrt ampang,134579,LRT
7/7/2025,lrt ampang,221986,LRT
8/7/2025,lrt ampang,228014,LRT
9/7/2025,lrt ampang,229293,LRT
10/7/2025,lrt ampang,227122,LRT
11/7/2025,lrt ampang,228559,LRT
12/7/2025,lrt ampang,157374,LRT
13/7/2025,lrt ampang,139303,LRT
14/7/2025,lrt ampang,220343,LRT
15/7/2025,lrt ampang,227381,LRT
16/7/2025,lrt ampang,228324,LRT
17/7/2025,lrt ampang,224411,LRT
18/7/2025,lrt ampang,232094,LRT
19/7/2025,lrt ampang,160924,LRT
20/7/2025,lrt ampang,136108,LRT
21/7/2025,lrt ampang,219730,LRT
22/7/2025,lrt ampang,223872,LRT
23/7/2025,lrt ampang,227249,LRT
24/7/2025,lrt ampang,226674,LRT
25/7/2025,lrt ampang,228439,LRT
26/7/2025,lrt ampang,174696,LRT
27/7/2025,lrt ampang,131494,LRT
28/7/2025,lrt ampang,216294,LRT
29/7/2025,lrt ampang,220764,LRT
30/7/2025,lrt ampang,224223,LRT
31/7/2025,lrt ampang,221768,LRT
1/8/2025,lrt ampang,224995,LRT
2/8/2025,lrt ampang,155185,LRT
3/8/2025,lrt ampang,140376,LRT
4/8/2025,lrt ampang,220815,LRT
5/8/2025,lrt ampang,228302,LRT
6/8/2025,lrt ampang,231107,LRT
7/8/2025,lrt ampang,229949,LRT
8/8/2025,lrt ampang,230579,LRT
9/8/2025,lrt ampang,161110,LRT
10/8/2025,lrt ampang,143079,LRT
11/8/2025,lrt ampang,227198,LRT
12/8/2025,lrt ampang,231574,LRT
13/8/2025,lrt ampang,234026,LRT
14/8/2025,lrt ampang,228220,LRT
15/8/2025,lrt ampang,236250,LRT
16/8/2025,lrt ampang,163331,LRT
17/8/2025,lrt ampang,143260,LRT
18/8/2025,lrt ampang,222256,LRT
19/8/2025,lrt ampang,227785,LRT
20/8/2025,lrt ampang,230437,LRT
21/8/2025,lrt ampang,225511,LRT
22/8/2025,lrt ampang,232112,LRT
23/8/2025,lrt ampang,161738,LRT
24/8/2025,lrt ampang,145195,LRT
25/8/2025,lrt ampang,222327,LRT
26/8/2025,lrt ampang,226225,LRT
27/8/2025,lrt ampang,227024,LRT
28/8/2025,lrt ampang,224592,LRT
29/8/2025,lrt ampang,227900,LRT
30/8/2025,lrt ampang,177518,LRT
31/8/2025,lrt ampang,163868,LRT
1/1/2019,lrt kajang,139634,LRT
2/1/2019,lrt kajang,274224,LRT
3/1/2019,lrt kajang,286469,LRT
4/1/2019,lrt kajang,304755,LRT
5/1/2019,lrt kajang,145036,LRT
6/1/2019,lrt kajang,120032,LRT
7/1/2019,lrt kajang,301290,LRT
8/1/2019,lrt kajang,304680,LRT
9/1/2019,lrt kajang,307069,LRT
10/1/2019,lrt kajang,310510,LRT
11/1/2019,lrt kajang,326471,LRT
12/1/2019,lrt kajang,152720,LRT
13/1/2019,lrt kajang,127805,LRT
14/1/2019,lrt kajang,306455,LRT
15/1/2019,lrt kajang,305742,LRT
16/1/2019,lrt kajang,311279,LRT
17/1/2019,lrt kajang,314277,LRT
18/1/2019,lrt kajang,330484,LRT
19/1/2019,lrt kajang,157194,LRT
20/1/2019,lrt kajang,125599,LRT
21/1/2019,lrt kajang,125094,LRT
22/1/2019,lrt kajang,304452,LRT
23/1/2019,lrt kajang,308968,LRT
24/1/2019,lrt kajang,313285,LRT
25/1/2019,lrt kajang,332682,LRT
26/1/2019,lrt kajang,161765,LRT
27/1/2019,lrt kajang,128906,LRT
28/1/2019,lrt kajang,311540,LRT
29/1/2019,lrt kajang,317389,LRT
30/1/2019,lrt kajang,320084,LRT
31/1/2019,lrt kajang,324593,LRT
1/2/2019,lrt kajang,176585,LRT
2/2/2019,lrt kajang,130286,LRT
3/2/2019,lrt kajang,119030,LRT
4/2/2019,lrt kajang,200211,LRT
5/2/2019,lrt kajang,142522,LRT
6/2/2019,lrt kajang,118858,LRT
7/2/2019,lrt kajang,229122,LRT
8/2/2019,lrt kajang,245190,LRT
9/2/2019,lrt kajang,134543,LRT
10/2/2019,lrt kajang,115661,LRT
11/2/2019,lrt kajang,303415,LRT
12/2/2019,lrt kajang,308682,LRT
13/2/2019,lrt kajang,307471,LRT
14/2/2019,lrt kajang,315114,LRT
15/2/2019,lrt kajang,326085,LRT
16/2/2019,lrt kajang,160601,LRT
17/2/2019,lrt kajang,132422,LRT
18/2/2019,lrt kajang,271155,LRT
19/2/2019,lrt kajang,294107,LRT
20/2/2019,lrt kajang,312133,LRT
21/2/2019,lrt kajang,313732,LRT
22/2/2019,lrt kajang,330890,LRT
23/2/2019,lrt kajang,156854,LRT
24/2/2019,lrt kajang,126762,LRT
25/2/2019,lrt kajang,308389,LRT
26/2/2019,lrt kajang,312558,LRT
27/2/2019,lrt kajang,313176,LRT
28/2/2019,lrt kajang,317961,LRT
1/3/2019,lrt kajang,336857,LRT
2/3/2019,lrt kajang,165206,LRT
3/3/2019,lrt kajang,137573,LRT
4/3/2019,lrt kajang,307273,LRT
5/3/2019,lrt kajang,314642,LRT
6/3/2019,lrt kajang,319435,LRT
7/3/2019,lrt kajang,319841,LRT
8/3/2019,lrt kajang,343280,LRT
9/3/2019,lrt kajang,159221,LRT
10/3/2019,lrt kajang,128440,LRT
11/3/2019,lrt kajang,310035,LRT
12/3/2019,lrt kajang,316228,LRT
13/3/2019,lrt kajang,315024,LRT
14/3/2019,lrt kajang,312119,LRT
15/3/2019,lrt kajang,334809,LRT
16/3/2019,lrt kajang,161990,LRT
17/3/2019,lrt kajang,129970,LRT
18/3/2019,lrt kajang,303053,LRT
19/3/2019,lrt kajang,310379,LRT
20/3/2019,lrt kajang,311704,LRT
21/3/2019,lrt kajang,316024,LRT
22/3/2019,lrt kajang,330716,LRT
23/3/2019,lrt kajang,152413,LRT
24/3/2019,lrt kajang,124368,LRT
25/3/2019,lrt kajang,297773,LRT
26/3/2019,lrt kajang,306973,LRT
27/3/2019,lrt kajang,309805,LRT
28/3/2019,lrt kajang,311555,LRT
29/3/2019,lrt kajang,340778,LRT
30/3/2019,lrt kajang,166120,LRT
31/3/2019,lrt kajang,134139,LRT
1/4/2019,lrt kajang,306373,LRT
2/4/2019,lrt kajang,317075,LRT
3/4/2019,lrt kajang,322013,LRT
4/4/2019,lrt kajang,322939,LRT
5/4/2019,lrt kajang,340221,LRT
6/4/2019,lrt kajang,172325,LRT
7/4/2019,lrt kajang,139908,LRT
8/4/2019,lrt kajang,312395,LRT
9/4/2019,lrt kajang,317200,LRT
10/4/2019,lrt kajang,318125,LRT
11/4/2019,lrt kajang,316672,LRT
12/4/2019,lrt kajang,333770,LRT
13/4/2019,lrt kajang,166605,LRT
14/4/2019,lrt kajang,137712,LRT
15/4/2019,lrt kajang,308053,LRT
16/4/2019,lrt kajang,313531,LRT
17/4/2019,lrt kajang,313730,LRT
18/4/2019,lrt kajang,316735,LRT
19/4/2019,lrt kajang,328474,LRT
20/4/2019,lrt kajang,153408,LRT
21/4/2019,lrt kajang,128759,LRT
22/4/2019,lrt kajang,303587,LRT
23/4/2019,lrt kajang,307655,LRT
24/4/2019,lrt kajang,314979,LRT
25/4/2019,lrt kajang,314855,LRT
26/4/2019,lrt kajang,328788,LRT
27/4/2019,lrt kajang,167022,LRT
28/4/2019,lrt kajang,132350,LRT
29/4/2019,lrt kajang,311052,LRT
30/4/2019,lrt kajang,322908,LRT
1/5/2019,lrt kajang,154302,LRT
2/5/2019,lrt kajang,328376,LRT
3/5/2019,lrt kajang,346726,LRT
4/5/2019,lrt kajang,165331,LRT
5/5/2019,lrt kajang,129839,LRT
6/5/2019,lrt kajang,293625,LRT
7/5/2019,lrt kajang,306966,LRT
8/5/2019,lrt kajang,308408,LRT
9/5/2019,lrt kajang,309213,LRT
10/5/2019,lrt kajang,323111,LRT
11/5/2019,lrt kajang,135841,LRT
12/5/2019,lrt kajang,112571,LRT
13/5/2019,lrt kajang,302425,LRT
14/5/2019,lrt kajang,308101,LRT
15/5/2019,lrt kajang,311313,LRT
16/5/2019,lrt kajang,311273,LRT
17/5/2019,lrt kajang,328270,LRT
18/5/2019,lrt kajang,138106,LRT
19/5/2019,lrt kajang,116418,LRT
20/5/2019,lrt kajang,112665,LRT
21/5/2019,lrt kajang,262881,LRT
22/5/2019,lrt kajang,122774,LRT
23/5/2019,lrt kajang,307464,LRT
24/5/2019,lrt kajang,328454,LRT
25/5/2019,lrt kajang,152077,LRT
26/5/2019,lrt kajang,125480,LRT
27/5/2019,lrt kajang,311648,LRT
28/5/2019,lrt kajang,319008,LRT
29/5/2019,lrt kajang,319730,LRT
30/5/2019,lrt kajang,321934,LRT
31/5/2019,lrt kajang,331805,LRT
1/6/2019,lrt kajang,156277,LRT
2/6/2019,lrt kajang,128493,LRT
3/6/2019,lrt kajang,253244,LRT
4/6/2019,lrt kajang,219687,LRT
5/6/2019,lrt kajang,146230,LRT
6/6/2019,lrt kajang,139081,LRT
7/6/2019,lrt kajang,187797,LRT
8/6/2019,lrt kajang,120294,LRT
9/6/2019,lrt kajang,114728,LRT
10/6/2019,lrt kajang,268886,LRT
11/6/2019,lrt kajang,297717,LRT
12/6/2019,lrt kajang,306613,LRT
13/6/2019,lrt kajang,309099,LRT
14/6/2019,lrt kajang,323324,LRT
15/6/2019,lrt kajang,147057,LRT
16/6/2019,lrt kajang,121607,LRT
17/6/2019,lrt kajang,306584,LRT
18/6/2019,lrt kajang,315968,LRT
19/6/2019,lrt kajang,321455,LRT
20/6/2019,lrt kajang,321595,LRT
21/6/2019,lrt kajang,333322,LRT
22/6/2019,lrt kajang,156379,LRT
23/6/2019,lrt kajang,126129,LRT
24/6/2019,lrt kajang,282823,LRT
25/6/2019,lrt kajang,314328,LRT
26/6/2019,lrt kajang,318462,LRT
27/6/2019,lrt kajang,319535,LRT
28/6/2019,lrt kajang,338865,LRT
29/6/2019,lrt kajang,166462,LRT
30/6/2019,lrt kajang,138523,LRT
1/7/2019,lrt kajang,313644,LRT
2/7/2019,lrt kajang,318912,LRT
3/7/2019,lrt kajang,323874,LRT
4/7/2019,lrt kajang,327436,LRT
5/7/2019,lrt kajang,350399,LRT
6/7/2019,lrt kajang,181921,LRT
7/7/2019,lrt kajang,136371,LRT
8/7/2019,lrt kajang,319218,LRT
9/7/2019,lrt kajang,321242,LRT
10/7/2019,lrt kajang,324807,LRT
11/7/2019,lrt kajang,324597,LRT
12/7/2019,lrt kajang,348340,LRT
13/7/2019,lrt kajang,175782,LRT
14/7/2019,lrt kajang,139093,LRT
15/7/2019,lrt kajang,317127,LRT
16/7/2019,lrt kajang,319251,LRT
17/7/2019,lrt kajang,322933,LRT
18/7/2019,lrt kajang,326934,LRT
19/7/2019,lrt kajang,342441,LRT
20/7/2019,lrt kajang,157147,LRT
21/7/2019,lrt kajang,125746,LRT
22/7/2019,lrt kajang,314056,LRT
23/7/2019,lrt kajang,319810,LRT
24/7/2019,lrt kajang,321532,LRT
25/7/2019,lrt kajang,327835,LRT
26/7/2019,lrt kajang,346788,LRT
27/7/2019,lrt kajang,171755,LRT
28/7/2019,lrt kajang,134700,LRT
29/7/2019,lrt kajang,299820,LRT
30/7/2019,lrt kajang,139845,LRT
31/7/2019,lrt kajang,321874,LRT
1/8/2019,lrt kajang,324130,LRT
2/8/2019,lrt kajang,341205,LRT
3/8/2019,lrt kajang,163883,LRT
4/8/2019,lrt kajang,131532,LRT
5/8/2019,lrt kajang,320013,LRT
6/8/2019,lrt kajang,324338,LRT
7/8/2019,lrt kajang,325430,LRT
8/8/2019,lrt kajang,332273,LRT
9/8/2019,lrt kajang,347450,LRT
10/8/2019,lrt kajang,148139,LRT
11/8/2019,lrt kajang,136020,LRT
12/8/2019,lrt kajang,132383,LRT
13/8/2019,lrt kajang,287637,LRT
14/8/2019,lrt kajang,311820,LRT
15/8/2019,lrt kajang,322006,LRT
16/8/2019,lrt kajang,326949,LRT
17/8/2019,lrt kajang,160816,LRT
18/8/2019,lrt kajang,124744,LRT
19/8/2019,lrt kajang,312418,LRT
20/8/2019,lrt kajang,317255,LRT
21/8/2019,lrt kajang,319855,LRT
22/8/2019,lrt kajang,327419,LRT
23/8/2019,lrt kajang,337649,LRT
24/8/2019,lrt kajang,161421,LRT
25/8/2019,lrt kajang,130971,LRT
26/8/2019,lrt kajang,314404,LRT
27/8/2019,lrt kajang,318758,LRT
28/8/2019,lrt kajang,320276,LRT
29/8/2019,lrt kajang,323181,LRT
30/8/2019,lrt kajang,336081,LRT
31/8/2019,lrt kajang,157237,LRT
1/9/2019,lrt kajang,132125,LRT
2/9/2019,lrt kajang,128923,LRT
3/9/2019,lrt kajang,305003,LRT
4/9/2019,lrt kajang,311893,LRT
5/9/2019,lrt kajang,313881,LRT
6/9/2019,lrt kajang,336870,LRT
7/9/2019,lrt kajang,160811,LRT
8/9/2019,lrt kajang,141862,LRT
9/9/2019,lrt kajang,129724,LRT
10/9/2019,lrt kajang,313362,LRT
11/9/2019,lrt kajang,313226,LRT
12/9/2019,lrt kajang,318064,LRT
13/9/2019,lrt kajang,335426,LRT
14/9/2019,lrt kajang,157164,LRT
15/9/2019,lrt kajang,134168,LRT
16/9/2019,lrt kajang,128690,LRT
17/9/2019,lrt kajang,304026,LRT
18/9/2019,lrt kajang,308099,LRT
19/9/2019,lrt kajang,301043,LRT
20/9/2019,lrt kajang,315313,LRT
21/9/2019,lrt kajang,150278,LRT
22/9/2019,lrt kajang,119962,LRT
23/9/2019,lrt kajang,301297,LRT
24/9/2019,lrt kajang,311940,LRT
25/9/2019,lrt kajang,314682,LRT
26/9/2019,lrt kajang,319728,LRT
27/9/2019,lrt kajang,341312,LRT
28/9/2019,lrt kajang,166196,LRT
29/9/2019,lrt kajang,145896,LRT
30/9/2019,lrt kajang,310286,LRT
1/10/2019,lrt kajang,318464,LRT
2/10/2019,lrt kajang,321518,LRT
3/10/2019,lrt kajang,323530,LRT
4/10/2019,lrt kajang,345079,LRT
5/10/2019,lrt kajang,170164,LRT
6/10/2019,lrt kajang,143272,LRT
7/10/2019,lrt kajang,316953,LRT
8/10/2019,lrt kajang,322950,LRT
9/10/2019,lrt kajang,329192,LRT
10/10/2019,lrt kajang,330452,LRT
11/10/2019,lrt kajang,352328,LRT
12/10/2019,lrt kajang,169655,LRT
13/10/2019,lrt kajang,140845,LRT
14/10/2019,lrt kajang,323347,LRT
15/10/2019,lrt kajang,329281,LRT
16/10/2019,lrt kajang,329515,LRT
17/10/2019,lrt kajang,332981,LRT
18/10/2019,lrt kajang,349439,LRT
19/10/2019,lrt kajang,167092,LRT
20/10/2019,lrt kajang,140329,LRT
21/10/2019,lrt kajang,318447,LRT
22/10/2019,lrt kajang,326565,LRT
23/10/2019,lrt kajang,331042,LRT
24/10/2019,lrt kajang,335365,LRT
25/10/2019,lrt kajang,347715,LRT
26/10/2019,lrt kajang,158451,LRT
27/10/2019,lrt kajang,141201,LRT
28/10/2019,lrt kajang,128063,LRT
29/10/2019,lrt kajang,294670,LRT
30/10/2019,lrt kajang,313213,LRT
31/10/2019,lrt kajang,320142,LRT
1/11/2019,lrt kajang,337302,LRT
2/11/2019,lrt kajang,167889,LRT
3/11/2019,lrt kajang,143421,LRT
4/11/2019,lrt kajang,317551,LRT
5/11/2019,lrt kajang,321727,LRT
6/11/2019,lrt kajang,324817,LRT
7/11/2019,lrt kajang,327809,LRT
8/11/2019,lrt kajang,331333,LRT
9/11/2019,lrt kajang,159433,LRT
10/11/2019,lrt kajang,142461,LRT
11/11/2019,lrt kajang,316253,LRT
12/11/2019,lrt kajang,322491,LRT
13/11/2019,lrt kajang,325373,LRT
14/11/2019,lrt kajang,331392,LRT
15/11/2019,lrt kajang,345150,LRT
16/11/2019,lrt kajang,166050,LRT
17/11/2019,lrt kajang,138231,LRT
18/11/2019,lrt kajang,321000,LRT
19/11/2019,lrt kajang,334252,LRT
20/11/2019,lrt kajang,329008,LRT
21/11/2019,lrt kajang,325275,LRT
22/11/2019,lrt kajang,341447,LRT
23/11/2019,lrt kajang,163670,LRT
24/11/2019,lrt kajang,138576,LRT
25/11/2019,lrt kajang,314332,LRT
26/11/2019,lrt kajang,321178,LRT
27/11/2019,lrt kajang,327280,LRT
28/11/2019,lrt kajang,328032,LRT
29/11/2019,lrt kajang,346058,LRT
30/11/2019,lrt kajang,173098,LRT
1/12/2019,lrt kajang,146621,LRT
2/12/2019,lrt kajang,315424,LRT
3/12/2019,lrt kajang,324226,LRT
4/12/2019,lrt kajang,304015,LRT
5/12/2019,lrt kajang,325192,LRT
6/12/2019,lrt kajang,339415,LRT
7/12/2019,lrt kajang,179904,LRT
8/12/2019,lrt kajang,153735,LRT
9/12/2019,lrt kajang,314992,LRT
10/12/2019,lrt kajang,319919,LRT
11/12/2019,lrt kajang,302502,LRT
12/12/2019,lrt kajang,324354,LRT
13/12/2019,lrt kajang,330073,LRT
14/12/2019,lrt kajang,168594,LRT
15/12/2019,lrt kajang,141940,LRT
16/12/2019,lrt kajang,308131,LRT
17/12/2019,lrt kajang,315051,LRT
18/12/2019,lrt kajang,321476,LRT
19/12/2019,lrt kajang,320389,LRT
20/12/2019,lrt kajang,336905,LRT
21/12/2019,lrt kajang,204268,LRT
22/12/2019,lrt kajang,169433,LRT
23/12/2019,lrt kajang,298121,LRT
24/12/2019,lrt kajang,301004,LRT
25/12/2019,lrt kajang,158712,LRT
26/12/2019,lrt kajang,276860,LRT
27/12/2019,lrt kajang,286072,LRT
28/12/2019,lrt kajang,151058,LRT
29/12/2019,lrt kajang,132187,LRT
30/12/2019,lrt kajang,276014,LRT
31/12/2019,lrt kajang,346406,LRT
1/1/2020,lrt kajang,147877,LRT
2/1/2020,lrt kajang,286320,LRT
3/1/2020,lrt kajang,306157,LRT
4/1/2020,lrt kajang,148430,LRT
5/1/2020,lrt kajang,124886,LRT
6/1/2020,lrt kajang,314964,LRT
7/1/2020,lrt kajang,323376,LRT
8/1/2020,lrt kajang,326629,LRT
9/1/2020,lrt kajang,328124,LRT
10/1/2020,lrt kajang,348674,LRT
11/1/2020,lrt kajang,163074,LRT
12/1/2020,lrt kajang,136067,LRT
13/1/2020,lrt kajang,327535,LRT
14/1/2020,lrt kajang,332621,LRT
15/1/2020,lrt kajang,330542,LRT
16/1/2020,lrt kajang,334507,LRT
17/1/2020,lrt kajang,351479,LRT
18/1/2020,lrt kajang,164279,LRT
19/1/2020,lrt kajang,136700,LRT
20/1/2020,lrt kajang,328188,LRT
21/1/2020,lrt kajang,331467,LRT
22/1/2020,lrt kajang,336174,LRT
23/1/2020,lrt kajang,306105,LRT
24/1/2020,lrt kajang,235764,LRT
25/1/2020,lrt kajang,132816,LRT
26/1/2020,lrt kajang,120696,LRT
27/1/2020,lrt kajang,111374,LRT
28/1/2020,lrt kajang,241121,LRT
29/1/2020,lrt kajang,259281,LRT
30/1/2020,lrt kajang,282278,LRT
31/1/2020,lrt kajang,277512,LRT
1/2/2020,lrt kajang,125818,LRT
2/2/2020,lrt kajang,114564,LRT
3/2/2020,lrt kajang,308653,LRT
4/2/2020,lrt kajang,317549,LRT
5/2/2020,lrt kajang,318315,LRT
6/2/2020,lrt kajang,322595,LRT
7/2/2020,lrt kajang,314049,LRT
8/2/2020,lrt kajang,138608,LRT
9/2/2020,lrt kajang,128706,LRT
10/2/2020,lrt kajang,313487,LRT
11/2/2020,lrt kajang,318373,LRT
12/2/2020,lrt kajang,320454,LRT
13/2/2020,lrt kajang,322813,LRT
14/2/2020,lrt kajang,343242,LRT
15/2/2020,lrt kajang,150565,LRT
16/2/2020,lrt kajang,121879,LRT
17/2/2020,lrt kajang,314239,LRT
18/2/2020,lrt kajang,318193,LRT
19/2/2020,lrt kajang,321757,LRT
20/2/2020,lrt kajang,322698,LRT
21/2/2020,lrt kajang,335549,LRT
22/2/2020,lrt kajang,147875,LRT
23/2/2020,lrt kajang,121061,LRT
24/2/2020,lrt kajang,311327,LRT
25/2/2020,lrt kajang,317777,LRT
26/2/2020,lrt kajang,319794,LRT
27/2/2020,lrt kajang,320994,LRT
28/2/2020,lrt kajang,338381,LRT
29/2/2020,lrt kajang,159108,LRT
1/3/2020,lrt kajang,130646,LRT
2/3/2020,lrt kajang,312966,LRT
3/3/2020,lrt kajang,316525,LRT
4/3/2020,lrt kajang,315914,LRT
5/3/2020,lrt kajang,310527,LRT
6/3/2020,lrt kajang,322265,LRT
7/3/2020,lrt kajang,135989,LRT
8/3/2020,lrt kajang,122382,LRT
9/3/2020,lrt kajang,297116,LRT
10/3/2020,lrt kajang,300829,LRT
11/3/2020,lrt kajang,296463,LRT
12/3/2020,lrt kajang,290357,LRT
13/3/2020,lrt kajang,295429,LRT
14/3/2020,lrt kajang,113762,LRT
15/3/2020,lrt kajang,93910,LRT
16/3/2020,lrt kajang,236703,LRT
17/3/2020,lrt kajang,207362,LRT
18/3/2020,lrt kajang,78308,LRT
19/3/2020,lrt kajang,56173,LRT
20/3/2020,lrt kajang,41850,LRT
21/3/2020,lrt kajang,17465,LRT
22/3/2020,lrt kajang,10477,LRT
23/3/2020,lrt kajang,26778,LRT
24/3/2020,lrt kajang,22941,LRT
25/3/2020,lrt kajang,19728,LRT
26/3/2020,lrt kajang,19299,LRT
27/3/2020,lrt kajang,19149,LRT
28/3/2020,lrt kajang,9181,LRT
29/3/2020,lrt kajang,7195,LRT
30/3/2020,lrt kajang,18975,LRT
31/3/2020,lrt kajang,18814,LRT
1/4/2020,lrt kajang,19229,LRT
2/4/2020,lrt kajang,18322,LRT
3/4/2020,lrt kajang,18120,LRT
4/4/2020,lrt kajang,9072,LRT
5/4/2020,lrt kajang,7208,LRT
6/4/2020,lrt kajang,18499,LRT
7/4/2020,lrt kajang,17840,LRT
8/4/2020,lrt kajang,18048,LRT
9/4/2020,lrt kajang,17749,LRT
10/4/2020,lrt kajang,17764,LRT
11/4/2020,lrt kajang,9065,LRT
12/4/2020,lrt kajang,7244,LRT
13/4/2020,lrt kajang,18998,LRT
14/4/2020,lrt kajang,18611,LRT
15/4/2020,lrt kajang,18453,LRT
16/4/2020,lrt kajang,18041,LRT
17/4/2020,lrt kajang,18616,LRT
18/4/2020,lrt kajang,8966,LRT
19/4/2020,lrt kajang,7234,LRT
20/4/2020,lrt kajang,18884,LRT
21/4/2020,lrt kajang,18485,LRT
22/4/2020,lrt kajang,18594,LRT
23/4/2020,lrt kajang,18908,LRT
24/4/2020,lrt kajang,17724,LRT
25/4/2020,lrt kajang,9413,LRT
26/4/2020,lrt kajang,7455,LRT
27/4/2020,lrt kajang,19756,LRT
28/4/2020,lrt kajang,19402,LRT
29/4/2020,lrt kajang,20381,LRT
30/4/2020,lrt kajang,21291,LRT
1/5/2020,lrt kajang,9313,LRT
2/5/2020,lrt kajang,11019,LRT
3/5/2020,lrt kajang,9176,LRT
4/5/2020,lrt kajang,42714,LRT
5/5/2020,lrt kajang,44468,LRT
6/5/2020,lrt kajang,46874,LRT
7/5/2020,lrt kajang,22738,LRT
8/5/2020,lrt kajang,46917,LRT
9/5/2020,lrt kajang,27290,LRT
10/5/2020,lrt kajang,20718,LRT
11/5/2020,lrt kajang,26478,LRT
12/5/2020,lrt kajang,55582,LRT
13/5/2020,lrt kajang,60345,LRT
14/5/2020,lrt kajang,62524,LRT
15/5/2020,lrt kajang,61394,LRT
16/5/2020,lrt kajang,32324,LRT
17/5/2020,lrt kajang,25457,LRT
18/5/2020,lrt kajang,66943,LRT
19/5/2020,lrt kajang,66892,LRT
20/5/2020,lrt kajang,68022,LRT
21/5/2020,lrt kajang,66744,LRT
22/5/2020,lrt kajang,64837,LRT
23/5/2020,lrt kajang,35232,LRT
24/5/2020,lrt kajang,24568,LRT
25/5/2020,lrt kajang,27148,LRT
26/5/2020,lrt kajang,29703,LRT
27/5/2020,lrt kajang,64167,LRT
28/5/2020,lrt kajang,68611,LRT
29/5/2020,lrt kajang,70771,LRT
30/5/2020,lrt kajang,41962,LRT
31/5/2020,lrt kajang,31989,LRT
1/6/2020,lrt kajang,85064,LRT
2/6/2020,lrt kajang,85560,LRT
3/6/2020,lrt kajang,87332,LRT
4/6/2020,lrt kajang,84819,LRT
5/6/2020,lrt kajang,86464,LRT
6/6/2020,lrt kajang,47600,LRT
7/6/2020,lrt kajang,37366,LRT
8/6/2020,lrt kajang,38891,LRT
9/6/2020,lrt kajang,95250,LRT
10/6/2020,lrt kajang,104738,LRT
11/6/2020,lrt kajang,105472,LRT
12/6/2020,lrt kajang,105170,LRT
13/6/2020,lrt kajang,57448,LRT
14/6/2020,lrt kajang,45168,LRT
15/6/2020,lrt kajang,113004,LRT
16/6/2020,lrt kajang,116050,LRT
17/6/2020,lrt kajang,118125,LRT
18/6/2020,lrt kajang,117745,LRT
19/6/2020,lrt kajang,116565,LRT
20/6/2020,lrt kajang,62853,LRT
21/6/2020,lrt kajang,50238,LRT
22/6/2020,lrt kajang,116723,LRT
23/6/2020,lrt kajang,122889,LRT
24/6/2020,lrt kajang,124997,LRT
25/6/2020,lrt kajang,126033,LRT
26/6/2020,lrt kajang,126170,LRT
27/6/2020,lrt kajang,69439,LRT
28/6/2020,lrt kajang,56498,LRT
29/6/2020,lrt kajang,128041,LRT
30/6/2020,lrt kajang,131756,LRT
1/7/2020,lrt kajang,140909,LRT
2/7/2020,lrt kajang,140612,LRT
3/7/2020,lrt kajang,144362,LRT
4/7/2020,lrt kajang,80363,LRT
5/7/2020,lrt kajang,65698,LRT
6/7/2020,lrt kajang,143500,LRT
7/7/2020,lrt kajang,148347,LRT
8/7/2020,lrt kajang,151091,LRT
9/7/2020,lrt kajang,149820,LRT
10/7/2020,lrt kajang,153366,LRT
11/7/2020,lrt kajang,84754,LRT
12/7/2020,lrt kajang,70045,LRT
13/7/2020,lrt kajang,150480,LRT
14/7/2020,lrt kajang,155055,LRT
15/7/2020,lrt kajang,157384,LRT
16/7/2020,lrt kajang,155801,LRT
17/7/2020,lrt kajang,162026,LRT
18/7/2020,lrt kajang,83514,LRT
19/7/2020,lrt kajang,69202,LRT
20/7/2020,lrt kajang,157247,LRT
21/7/2020,lrt kajang,160487,LRT
22/7/2020,lrt kajang,161319,LRT
23/7/2020,lrt kajang,160711,LRT
24/7/2020,lrt kajang,162695,LRT
25/7/2020,lrt kajang,85028,LRT
26/7/2020,lrt kajang,68248,LRT
27/7/2020,lrt kajang,157741,LRT
28/7/2020,lrt kajang,161577,LRT
29/7/2020,lrt kajang,158198,LRT
30/7/2020,lrt kajang,136290,LRT
31/7/2020,lrt kajang,61388,LRT
1/8/2020,lrt kajang,66765,LRT
2/8/2020,lrt kajang,61263,LRT
3/8/2020,lrt kajang,139813,LRT
4/8/2020,lrt kajang,155140,LRT
5/8/2020,lrt kajang,161414,LRT
6/8/2020,lrt kajang,161256,LRT
7/8/2020,lrt kajang,165122,LRT
8/8/2020,lrt kajang,85814,LRT
9/8/2020,lrt kajang,69048,LRT
10/8/2020,lrt kajang,161067,LRT
11/8/2020,lrt kajang,164993,LRT
12/8/2020,lrt kajang,166937,LRT
13/8/2020,lrt kajang,166383,LRT
14/8/2020,lrt kajang,170115,LRT
15/8/2020,lrt kajang,85256,LRT
16/8/2020,lrt kajang,66668,LRT
17/8/2020,lrt kajang,167960,LRT
18/8/2020,lrt kajang,170030,LRT
19/8/2020,lrt kajang,174411,LRT
20/8/2020,lrt kajang,76953,LRT
21/8/2020,lrt kajang,154042,LRT
22/8/2020,lrt kajang,84974,LRT
23/8/2020,lrt kajang,67665,LRT
24/8/2020,lrt kajang,164036,LRT
25/8/2020,lrt kajang,171040,LRT
